date,1. open,2. high,3. low,4. close,5. volume
2019-11-10,8810.8569,9158.4826,8748.8213,9041.5008,45806.0
2019-11-09,8772.8488,8880.5086,8723.9247,8810.2335,35962.0
2019-11-08,9211.3174,9257.6793,8688.5847,8773.0344,84114.0
2019-11-07,9340.6438,9375.906,9093.068,9213.4127,49414.0
2019-11-06,9311.9262,9444.5992,9252.5297,9340.306,48044.0
2019-11-05,9398.2033,9461.0574,9172.7437,9312.4022,57738.0
2019-11-04,9201.1042,9541.9096,9121.3222,9401.7177,62531.0
2019-11-03,9296.482,9368.9045,9069.8447,9198.9732,36256.0
2019-11-02,9239.7827,9381.8948,9195.6628,9296.1263,37552.0
2019-11-01,9147.0004,9286.0165,9037.4571,9238.9718,56157.0
2019-10-31,9157.5482,9406.2626,8928.7938,9145.2006,72237.0
2019-10-30,9411.7639,9415.4932,9003.3356,9156.3874,94627.0
2019-10-29,9211.7657,9550.5817,9079.9874,9412.1024,109578.0
2019-10-28,9534.7968,9908.3177,9173.4667,9211.4665,136208.0
2019-10-27,9237.5555,9798.5032,9082.1912,9535.0769,157202.0
2019-10-26,8661.1051,10412.2742,8531.7023,9240.887,283641.0
2019-10-25,7420.1798,8794.9283,7376.1378,8658.3017,157478.0
2019-10-24,7471.8227,7506.106,7346.8268,7418.5262,65284.0
2019-10-23,8026.3448,8051.3553,7313.9917,7471.159,127331.0
2019-10-22,8201.4444,8301.977,8002.5971,8025.0719,62529.0
2019-10-21,8225.9766,8325.3471,8147.7367,8202.0862,61047.0
2019-10-20,7950.8225,8299.2389,7876.5403,8226.275,67491.0
2019-10-19,7949.9816,8091.9107,7877.5916,7950.9968,55323.0
2019-10-18,8072.7493,8115.0701,7827.1594,7950.8962,64753.0
2019-10-17,7995.932,8126.0194,7931.8789,8071.3832,57966.0
2019-10-16,8163.8697,8183.7221,7923.5852,7995.3256,74615.0
2019-10-15,8350.2995,8405.8949,8097.4212,8161.1402,68028.0
2019-10-14,8278.4237,8386.4463,8212.8117,8350.3148,58489.0
2019-10-13,8303.9065,8455.7099,8162.2586,8282.307,56923.0
2019-10-12,8258.1807,8391.4522,8251.4677,8302.0607,55342.0
2019-10-11,8564.1928,8775.5395,8220.7592,8260.8329,100526.0
2019-10-10,8570.5059,8649.3118,8426.7509,8565.8116,53972.0
2019-10-09,8176.2972,8683.7537,8119.55,8571.359,81731.0
2019-10-08,8196.2143,8329.698,8094.8251,8173.1591,46508.0
2019-10-07,7859.1827,8308.9794,7766.5077,8197.5779,73004.0
2019-10-06,8135.6847,8161.6186,7786.5021,7858.9032,50857.0
2019-10-05,8142.6973,8187.8675,8017.683,8131.7549,33644.0
2019-10-04,8230.301,8235.7179,8008.0738,8141.3253,52744.0
2019-10-03,8366.78,8399.8798,8066.2152,8228.9048,57914.0
2019-10-02,8300.7816,8378.3381,8157.0741,8366.3891,52734.0
2019-10-01,8296.6374,8509.0371,8182.3288,8301.6815,80887.0
2019-09-30,8050.4114,8349.8937,7713.2985,8296.3886,101325.0
2019-09-29,8205.7725,8232.9956,7896.7192,8037.9986,73257.0
2019-09-28,8182.0773,8316.6402,8008.5478,8198.3143,82220.0
2019-09-27,8064.0786,8268.9592,7870.7444,8181.3695,107320.0
2019-09-26,8437.6406,8468.9205,7752.2392,8065.3026,156133.0
2019-09-25,8509.059,8732.2189,8222.6428,8436.7326,142980.0
2019-09-24,9646.3498,9738.37,7927.1519,8511.6906,192982.0
2019-09-23,10030.3568,10051.7533,9614.1199,9700.6496,61250.0
2019-09-22,9985.8573,10090.0109,9855.1186,10029.5166,41210.0
2019-09-21,10170.4006,10184.7126,9909.4563,9986.7928,38443.0
2019-09-20,10252.1418,10288.7535,10065.6075,10170.291,44192.0
2019-09-19,10159.9819,10355.4507,9634.6387,10257.9469,83497.0
2019-09-18,10189.2577,10260.0746,10098.8245,10158.9641,42024.0
2019-09-17,10254.4514,10278.3725,10133.7999,10189.5772,43284.0
2019-09-16,10305.1802,10364.3623,10077.618,10257.3582,51108.0
2019-09-15,10338.8303,10364.7563,10255.3734,10303.2693,29743.0
2019-09-14,10349.0021,10427.166,10225.6428,10341.1838,41333.0
2019-09-13,10419.2971,10444.3702,10152.7621,10348.165,52939.0
2019-09-12,10158.8986,10452.245,10042.2777,10418.7385,59189.0
2019-09-11,10099.8291,10293.3336,9875.8502,10158.8726,58021.0
2019-09-10,10305.5209,10385.3885,9949.7037,10100.1455,52742.0
2019-09-09,10387.0895,10498.8612,10073.6293,10304.5468,67040.0
2019-09-08,10461.7581,10591.0795,10217.4712,10388.6415,41093.0
2019-09-07,10300.0125,10561.5979,10289.6003,10461.0224,44946.0
2019-09-06,10566.4858,10913.2658,10165.9275,10300.4766,95093.0
2019-09-05,10569.0046,10806.0855,10451.9026,10566.2186,54779.0
2019-09-04,10615.6923,10807.298,10374.9122,10569.0017,72217.0
2019-09-03,10351.5852,10770.5638,10276.3634,10619.0574,81110.0
2019-09-02,9737.9051,10457.9016,9724.2161,10351.4682,75561.0
2019-09-01,9591.8773,9832.022,9526.3671,9734.6279,33506.0
2019-08-31,9583.8877,9690.1618,9430.3954,9592.0148,33921.0
2019-08-30,9498.2407,9697.3196,9352.2339,9584.8578,49074.0
2019-08-29,9723.1936,9726.0421,9325.9154,9496.7762,71574.0
2019-08-28,10170.037,10292.42,9518.003,9738.0293,1406.0
2019-08-27,10371.2195,10388.8816,10046.0972,10182.2218,52946.0
2019-08-26,10140.8503,10636.3861,10138.3082,10370.1416,82114.0
2019-08-25,10139.4477,10340.7972,9898.6046,10138.6436,54950.0
2019-08-24,10392.8469,10420.6675,9889.1592,10139.4517,58171.0
2019-08-23,10102.7792,10453.4219,10028.6889,10393.6941,59304.0
2019-08-22,10139.0806,10241.2652,9764.2741,10104.1114,73567.0
2019-08-21,10766.8403,10806.0322,9851.4942,10140.9117,98951.0
2019-08-20,10918.0378,10954.1713,10560.0722,10764.8473,63437.0
2019-08-19,10314.6382,10935.5013,10266.3709,10918.7526,74484.0
2019-08-18,10218.2335,10497.9731,10076.7602,10316.1893,56228.0
2019-08-17,10335.7523,10468.0592,9997.3368,10216.7278,71477.0
2019-08-16,10299.575,10538.2764,9755.7608,10339.2194,125467.0
2019-08-15,10048.5499,10449.7958,9620.262,10296.6269,133177.0
2019-08-14,10886.5204,10891.0896,9938.1023,10050.362,138938.0
2019-08-13,11396.5686,11452.439,10784.8911,10889.333,87367.0
2019-08-12,11548.3119,11567.8041,11238.325,11396.1451,52765.0
2019-08-11,11374.3714,11598.207,11298.6793,11546.0335,13579.0
2019-08-10,11877.4829,11983.6349,11239.0872,11304.0612,87976.0
2019-08-09,11999.2957,12048.5974,11687.1032,11876.6486,85530.0
2019-08-08,11975.9763,12068.0561,11511.9175,11999.4328,107541.0
2019-08-07,11478.0186,12144.0208,11384.6572,11976.4837,138415.0
2019-08-06,11825.6418,12324.3769,11223.5189,11478.159,120676.0
2019-08-05,10943.0465,11938.5821,10941.2109,11825.4744,105737.0
2019-08-04,10817.2338,11045.1764,10545.2741,10940.7712,67078.0
2019-08-03,10524.0479,10909.2633,10500.8228,10817.5274,58671.0
2019-08-02,10385.2455,10662.4397,10296.9307,10524.0089,62286.0
2019-08-01,10082.9619,10476.8927,9867.859,10382.9899,58886.0
2019-07-31,9578.797,10115.2641,9560.088,10082.574,55534.0
2019-07-30,9507.191,9734.0335,9395.5723,9577.8309,43623.0
2019-07-29,9536.8957,9730.1715,9383.2688,9505.4109,42680.0
2019-07-28,9475.1702,9611.997,9144.767,9536.2657,44698.0
2019-07-27,9833.5241,10199.9888,9318.629,9475.9376,69802.0
2019-07-26,9882.668,9892.8339,9642.5137,9829.8994,40849.0
2019-07-25,9766.5303,10179.1781,9724.6793,9881.7943,57050.0
2019-07-24,9860.6161,9930.9499,9522.8126,9765.712,69571.0
2019-07-23,10337.578,10338.2555,9817.8511,9859.8924,71742.0
2019-07-22,10587.1733,10687.2417,10084.4602,10334.9038,63704.0
2019-07-21,10743.5127,10819.5755,10294.4738,10586.6636,55786.0
2019-07-20,10513.1228,11082.5,10354.3662,10744.2557,72186.0
2019-07-19,10632.1483,10769.3908,10119.2173,10512.3679,85058.0
2019-07-18,9677.1935,10783.8476,9259.4525,10629.7461,130248.0
2019-07-17,9428.2662,9967.9936,9066.5156,9675.6637,134868.0
2019-07-16,10836.3734,11028.2266,9375.5191,9459.8666,159096.0
2019-07-15,10194.0545,11089.2345,9879.8986,10839.4573,133339.0
2019-07-14,11349.6023,11444.0404,10099.3264,10181.9729,112995.0
2019-07-13,11765.6572,11807.812,10822.2949,11352.4205,82631.0
2019-07-12,11343.2647,11899.7022,11078.166,11765.3215,82914.0
2019-07-11,12103.3833,12111.5212,10994.6652,11365.277,145538.0
2019-07-10,12557.4334,13164.9941,11551.7136,12103.1314,192824.0
2019-07-09,12262.0577,12812.6804,12073.7329,12551.2642,132768.0
2019-07-08,11442.9303,12362.9901,11267.5965,12264.9247,97103.0
2019-07-07,11255.4942,11563.7987,11095.5337,11428.4677,55580.0
2019-07-06,10986.4695,11678.7169,10966.1132,11259.5747,76251.0
2019-07-05,11147.4903,11420.4002,10781.3704,10982.7272,102317.0
2019-07-04,11953.7551,12022.3586,11052.4944,11148.847,108362.0
2019-07-03,10848.5296,12003.2386,10840.9229,11953.214,157932.0
2019-07-02,10618.6843,10941.4714,9712.4766,10846.9161,174363.0
2019-07-01,10822.5826,11257.2161,10021.432,10611.6071,154703.0
2019-06-30,11899.6928,12191.3505,10708.2525,10828.8312,128829.0
2019-06-29,12383.8794,12410.6781,11416.3197,11897.8266,109497.0
2019-06-28,11232.7075,12448.6485,10931.4602,12378.0923,99573.0
2019-06-27,12967.7109,13342.5428,10356.9583,11211.6522,140338.0
2019-06-26,11768.4633,13839.6195,11586.4694,12903.3238,124696.0
2019-06-25,11054.7033,11793.5771,10969.6277,11750.0489,96617.0
2019-06-24,10893.7791,11124.4657,10596.6141,11055.0098,76624.0
2019-06-23,10800.1149,11304.4626,10559.9856,10893.9982,72952.0
2019-06-22,10192.1871,11199.24,10054.6288,10716.1639,105915.0
2019-06-21,9532.5767,10184.2005,9532.5755,10165.9785,72094.0
2019-06-20,9270.8923,9591.957,9198.3489,9528.7006,47237.0
2019-06-19,9083.1116,9310.8508,8994.4844,9265.1146,50378.0
2019-06-18,9322.6178,9346.863,8944.5669,9083.2203,72401.0
2019-06-17,8964.8081,9426.6145,8963.6066,9324.6387,81098.0
2019-06-16,8858.3095,9336.6738,8782.4438,8966.4618,80926.0
2019-06-15,8666.9911,8874.1863,8580.4123,8827.7436,39493.0
2019-06-14,8233.4922,8708.6517,8161.0413,8674.0643,37325.0
2019-06-13,8146.9471,8316.1397,8030.8441,8214.446,27754.0
2019-06-12,7893.6494,8225.167,7799.8102,8128.7494,49382.0
2019-06-11,7993.823,8016.9295,7697.1397,7893.1297,37442.0
2019-06-10,7629.8927,8018.0067,7512.3231,7993.3367,44141.0
2019-06-09,7905.9522,7944.125,7505.2965,7630.0873,35699.0
2019-06-08,7986.1984,8051.7532,7783.1118,7905.3572,23260.0
2019-06-07,7799.0985,8111.8932,7748.439,7989.0617,45779.0
2019-06-06,7781.4556,7870.5356,7493.3355,7793.5231,46108.0
2019-06-05,7733.2491,7910.0186,7595.454,7781.1173,55478.0
2019-06-04,8089.6921,8091.5081,7475.9387,7687.934,64833.0
2019-06-03,8732.8513,8771.2245,8076.7993,8125.5777,53041.0
2019-06-02,8546.981,8819.726,8529.8765,8729.7649,34059.0
2019-06-01,8551.9245,8624.9078,8444.6546,8546.4201,40461.0
2019-05-31,8270.1641,8583.058,8107.5749,8549.8038,65403.0
2019-05-30,8659.3436,8959.3297,8059.4507,8272.5287,70936.0
2019-05-29,8721.2003,8759.6525,8446.5914,8656.0018,51414.0
2019-05-28,8769.5061,8815.5262,8575.599,8721.4511,48746.0
2019-05-27,8707.1112,8918.4377,8609.762,8772.8909,68207.0
2019-05-26,8037.7145,8749.8575,7856.6841,8667.0406,68579.0
2019-05-25,7969.197,8099.404,7914.6121,8031.091,33857.0
2019-05-24,7856.7058,8137.6593,7771.0431,7972.6954,50130.0
2019-05-23,7584.5318,7946.6281,7456.3097,7857.3285,51501.0
2019-05-22,7934.8237,8005.7155,7581.6653,7659.2818,32413.0
2019-05-21,7975.1697,8086.9973,7817.7516,7942.5407,24612.0
2019-05-20,8179.5633,8189.4428,7594.4096,7974.1501,41475.0
2019-05-19,7260.8303,8269.8373,7248.8278,8185.6268,50195.0
2019-05-18,7376.9067,7484.3808,7212.0429,7260.6812,32349.0
2019-05-17,7873.645,7925.1629,6839.2354,7374.9662,90297.0
2019-05-16,8175.7737,8356.1596,7698.5633,7868.6498,61062.0
2019-05-15,7962.5512,8253.6641,7851.2517,8177.0019,54457.0
2019-05-14,7795.868,8325.8629,7615.014,7957.5994,133014.0
2019-05-13,6974.947,8106.0932,6871.5247,7795.1488,118818.0
2019-05-12,7126.4365,7452.2584,6791.7128,6976.2119,89629.0
2019-05-11,6391.1806,7260.6224,6390.4834,7123.7139,94460.0
2019-05-10,6206.9026,6470.9563,6162.9087,6381.1887,68295.0
2019-05-09,6019.4324,6233.1036,6000.9932,6203.3634,50251.0
2019-05-08,5868.5245,6048.9648,5785.6552,6016.3906,41258.0
2019-05-07,5787.9888,6070.8503,5785.7942,5872.3433,65731.0
2019-05-06,5806.8418,5845.8431,5657.0025,5783.0774,39020.0
2019-05-05,5867.517,5879.8517,5731.1448,5812.5034,34188.0
2019-05-04,5796.9147,5940.605,5621.2744,5864.6425,57646.0
2019-05-03,5535.7114,5909.5869,5511.2466,5811.7293,80049.0
2019-05-02,5441.4918,5590.2351,5426.0335,5545.6975,40036.0
2019-05-01,5367.3488,5443.8119,5358.1009,5420.0897,27749.0
2019-04-30,5274.0722,5387.5624,5233.8547,5368.8243,35650.0
2019-04-29,5326.0205,5352.712,5203.4471,5280.2342,33406.0
2019-04-28,5310.1588,5384.018,5276.8763,5338.624,25994.0
2019-04-27,5309.1742,5348.0621,5253.6975,5299.023,23679.0
2019-04-26,5205.0158,5481.6724,5144.3725,5314.9987,84284.0
2019-04-25,5436.966,5511.2628,5065.9412,5188.6257,77464.0
2019-04-24,5510.2566,5610.0419,5354.9231,5431.4462,84743.0
2019-04-23,5376.8807,5618.8825,5350.4672,5514.9297,83474.0
2019-04-22,5273.5868,5416.7491,5227.6638,5370.2974,63844.0
2019-04-21,5300.8671,5323.5133,5188.9954,5269.0561,51605.0
2019-04-20,5270.0634,5346.7839,5243.5548,5302.0396,42361.0
2019-04-19,5268.2764,5321.9697,5185.8726,5268.8561,49673.0
2019-04-18,5214.3803,5299.735,5210.903,5270.3854,54451.0
2019-04-17,5186.9766,5245.3246,5161.6832,5213.2528,61664.0
2019-04-16,5033.122,5205.53,5016.0694,5180.8199,45476.0
2019-04-15,5149.6081,5181.9526,4956.385,5029.9843,40943.0
2019-04-14,5059.1878,5167.701,5011.002,5146.076,24436.0
2019-04-13,5064.5806,5115.102,5021.5847,5059.7977,25362.0
2019-04-12,5030.2248,5097.7011,4902.7527,5066.8223,48920.0
2019-04-11,5311.3465,5337.3669,4960.0294,5034.7065,70824.0
2019-04-10,5173.763,5431.4269,5156.7585,5311.0308,57298.0
2019-04-09,5262.5153,5264.1251,5113.8929,5170.9794,53108.0
2019-04-08,5190.5296,5328.7491,5077.2706,5262.5805,74300.0
2019-04-07,5052.3766,5255.9034,5035.9024,5186.8093,51968.0
2019-04-06,5032.6838,5220.1079,4946.9035,5057.4074,52380.0
2019-04-05,4908.0155,5054.6941,4891.1711,5025.8097,58147.0
2019-04-04,4944.4935,5053.9417,4797.3458,4907.7794,76555.0
2019-04-03,4889.7511,5226.143,4802.9021,4978.5303,145003.0
2019-04-02,4159.1171,5019.0992,4152.9098,4885.4909,134242.0
2019-04-01,4111.8066,4166.3047,4085.7451,4149.8511,54627.0
2019-03-31,4110.4205,4120.3627,4087.8111,4108.3603,24787.0
2019-03-30,4115.7922,4150.5915,4061.5721,4115.7305,37348.0
2019-03-29,4035.5046,4131.3141,4030.2057,4111.8908,59245.0
2019-03-28,4047.9282,4050.3066,4011.4013,4035.9164,35346.0
2019-03-27,3952.3509,4053.9819,3940.9629,4044.1944,54948.0
2019-03-26,3934.8572,3958.4204,3897.6175,3948.9333,41106.0
2019-03-25,3993.302,4001.6605,3888.2982,3933.7224,46796.0
2019-03-24,4008.7819,4009.6758,3956.0913,3994.802,25655.0
2019-03-23,3995.8399,4025.5845,3981.8257,4010.4882,27864.0
2019-03-22,3987.9692,4013.733,3975.517,3993.9137,35563.0
2019-03-21,4055.689,4078.6072,3946.1365,3990.9568,56973.0
2019-03-20,4025.9302,4062.8407,3990.3138,4052.4422,49183.0
2019-03-19,3993.6031,4036.7948,3974.3455,4022.4108,44033.0
2019-03-18,3984.3729,4037.5218,3956.308,3989.375,44062.0
2019-03-17,3999.5693,4012.2282,3955.621,3986.6469,38288.0
2019-03-16,3944.196,4086.0585,3942.4725,4027.5341,46284.0
2019-03-15,3886.2162,3947.2833,3881.6327,3934.4276,35689.0
2019-03-14,3878.6479,3914.2394,3843.2709,3886.6155,34706.0
2019-03-13,3890.2976,3902.0711,3852.8238,3876.2592,34841.0
2019-03-12,3883.0533,3915.7139,3833.9301,3892.2228,39176.0
2019-03-11,3925.1682,3943.4744,3846.9071,3878.8704,49146.0
2019-03-10,3951.4373,3951.4642,3891.3831,3927.2587,31901.0
2019-03-09,3874.6931,3984.4689,3862.7668,3950.531,46956.0
2019-03-08,3892.4781,3944.4029,3822.0493,3876.168,49666.0
2019-03-07,3879.6789,3922.2585,3858.7986,3889.6971,38888.0
2019-03-06,3869.8892,3914.7041,3834.9629,3875.5185,38902.0
2019-03-05,3732.3802,3895.239,3719.4466,3876.0173,46656.0
2019-03-04,3818.0278,3840.3682,3688.8605,3729.3217,53654.0
2019-03-03,3828.2669,3844.1766,3784.3974,3811.6854,25827.0
2019-03-02,3833.501,3850.2835,3780.6301,3833.4415,31170.0
2019-03-01,3817.8268,3862.0033,3815.9667,3832.7493,49384.0
2019-02-28,3827.534,3899.8002,3788.0841,3822.9593,66300.0
2019-02-27,3821.5798,3852.1901,3716.6133,3827.3716,57545.0
2019-02-26,3834.2966,3846.4685,3786.095,3815.0882,35167.0
2019-02-25,3761.842,3882.7461,3758.2622,3840.8797,64314.0
2019-02-24,4140.4861,4210.6925,3764.2324,3798.2425,101943.0
2019-02-23,3978.4104,4180.3204,3942.8971,4136.33,107788.0
